loan_id,customer_id,loan_status,loan_amt,term,credit_score,annual_income,job_mob,home_ownership,purpose,monthly_debt,cretir_hist_year,mob_last_delq,acct_open_num,credit_balance,bankruptcy
ec7826a8-dcc3-4210-a2e5-bba871ac724d,a88f81dd-63e9-4ee0-b6b5-b544cee9a644,Fully Paid,99999999,Short Term,721,2344429,2 years,Rent,Home Improvements,13597.73,13.2,21,10,234213,0
69dffad2-1cb6-432d-b8cd-a8e7d1b31799,7d33560e-5b32-4864-a54b-a5bf715bd882,Fully Paid,206382,Short Term,665,1336802,n/a,Own Home,other,22168.82,15.9,NA,16,846222,0
4ef5ff1f-5bea-421d-9538-da5ae8af578c,c1df0fdb-52a5-4e7d-a420-01751a56e47e,Charged Off,297330,Short Term,732,803035,n/a,Home Mortgage,Home Improvements,9034.12,11.1,NA,9,213237,0
b0ac7b50-2e78-4562-9693-7f46b37c60e3,903248cd-fa88-4cfc-9a3b-87ad94994897,Fully Paid,720126,Short Term,676,1920919,10+ years,Own Home,Debt Consolidation,31855.21,24.3,5,25,554401,0
c6561e48-cac8-41be-860e-7bee956d37c6,80caf145-783c-4f8d-aa6a-bd2d57e89c56,Fully Paid,393778,Short Term,710,1757101,9 years,Home Mortgage,Debt Consolidation,15667.59,19.6,38,9,286539,0
1024ddbc-c0fa-4ef4-a139-6968eeb5932f,cac82069-9262-42f7-b497-c5e38d7c743b,Charged Off,370282,Long Term,680,999001,3 years,Home Mortgage,Debt Consolidation,11155.47,15.5,NA,10,26904,1
a5abc63b-f5aa-40b2-a84c-9fd5de0de3e5,15e77ff6-fe81-4749-b5ab-182542d22e8a,Fully Paid,436876,Long Term,721,886654,10+ years,Rent,Debt Consolidation,11305,25.5,54,10,364667,1
12d9489e-5a9e-430d-b044-77c0d367f263,b46d7e04-32da-405c-9396-4225cfeb94fc,Fully Paid,270204,Short Term,749,1633506,9 years,Home Mortgage,Debt Consolidation,31308.96,19.5,14,15,605777,0
8d50bad8-5719-4daf-9523-6f5968ada058,cf80b3b2-3622-46a0-8bf6-f92bf329c3c7,Fully Paid,87934,Short Term,729,1180964,10+ years,Own Home,Debt Consolidation,23521.05,16.3,NA,5,457254,0
93e2dcb4-6888-44cf-91f4-904e1f27e5a3,de9bfee2-6db8-430a-ab5a-f6430a0a93cc,Fully Paid,99999999,Short Term,744,1186322,3 years,Rent,Debt Consolidation,13593.17,37,NA,17,390127,0
9d584967-7c5d-40da-afac-df3760d58275,bb94fa1f-3774-4f49-925d-d9adb7dfa19a,Fully Paid,220176,Short Term,747,1357683,10+ years,Home Mortgage,Debt Consolidation,10420.36,23.7,NA,14,444448,1
24555ec4-53e2-40a8-b98f-c8842a894bbf,e91506f3-e37a-4025-ab10-407a25f8cb14,Fully Paid,499884,Long Term,737,1126206,10+ years,Home Mortgage,Debt Consolidation,28061.29,19.7,NA,7,126939,0
6a1742fc-8050-4230-b95f-a479b3c9df2f,5ce0f793-44ef-494d-8105-5cc4ba5622e2,Fully Paid,109780,Short Term,748,2028934,10+ years,Own Home,Debt Consolidation,45989.12,22.2,NA,12,1617375,0
8ef7f492-bd19-4441-9fea-b128372e593d,29911bdf-fafc-49a2-a45c-a854ff0f444f,Fully Paid,433466,Short Term,748,947720,6 years,Home Mortgage,Debt Consolidation,12162.47,15.9,58,11,255683,0
5729856f-861a-45cd-9153-bdd2dfbcb9b1,bf87fb55-da6c-4fc8-ad65-56ccb8aae0f8,Fully Paid,660132,Long Term,714,1520304,9 years,Home Mortgage,Debt Consolidation,30532.81,12.6,78,11,430559,0
4cb5eb5d-160a-403f-ac14-783d04bcf641,f95c7892-188a-472f-ad85-39dec27ffe67,Fully Paid,269852,Long Term,709,1495471,2 years,Rent,Debt Consolidation,10505.86,19.3,NA,6,178505,1
9406fdfe-e396-44fd-a4bb-d96ba756d7cd,f1c23786-bf76-48be-8b27-9da9ee7e5a26,Fully Paid,467082,Long Term,724,1260574,10+ years,Home Mortgage,Debt Consolidation,9391.13,23.6,NA,6,103550,0
a79a9c1d-7475-4719-b8bb-ef0844433a96,33eaf352-8701-497e-b4e9-0442605335ce,Charged Off,377190,Long Term,7000,4690454,9 years,Home Mortgage,Debt Consolidation,26969.93,21.9,9,11,280174,0
02f0e03b-aadf-49c7-a154-36da06bfc69c,d5bfc52d-e31b-4990-be6a-6d9299706138,Fully Paid,314468,Long Term,629,921462,1 year,Home Mortgage,Debt Consolidation,13668.22,26.5,NA,17,193458,0
c103f79d-806a-435a-bdd1-e24d7787263c,fd202d91-4d91-42e3-88f7-eb38ba631d14,Charged Off,135102,Short Term,727,795511,8 years,Home Mortgage,Debt Consolidation,18562.24,15,NA,12,155572,1
3fd7aea4-ca35-4640-8f02-f0a659478c78,3657dc46-f5a6-419f-b835-f942cc5e381d,Fully Paid,259116,Short Term,735,2237820,< 1 year,Rent,Other,19953.99,21.6,14,9,485241,0
05fcf30b-7aae-4929-b1ff-7e288c0ed992,4224da98-3662-4e91-9cff-1c7d2af1bbb4,Fully Paid,249194,Long Term,738,1056818,7 years,Rent,Debt Consolidation,23249.73,15.8,NA,15,587556,0
14c72850-5a6c-480b-baee-0ad42a43cf79,443fea84-3ddf-4472-8bc8-e4db719b3d35,Fully Paid,265342,Short Term,738,1283127,10+ years,Rent,Debt Consolidation,23737.84,27.4,8,18,147592,0
578d080c-1175-4a0b-948c-dfbbdf100f47,8d8f2eae-fe09-4cbe-bc84-3f9f9d374cf6,Fully Paid,446908,Long Term,685,1583935,7 years,Rent,Debt Consolidation,27718.91,18.9,25,16,383401,0
db0dd4ec-a763-475a-9aeb-bf8b5108e883,417671d7-7f78-4710-8ecf-8c69136c5a4c,Fully Paid,563530,Long Term,738,2316613,10+ years,Own Home,Debt Consolidation,26641.23,22,NA,9,514634,0
be0f6271-9471-4aa9-9eea-aab8d749b9c3,4a21cd29-1a0a-4a64-8431-6dff208b636f,Charged Off,535084,Long Term,682,1347822,10+ years,Home Mortgage,Debt Consolidation,26282.51,18.4,8,10,254619,0
6a99ee50-ed64-458b-9e64-ed5b16e05068,5a52b571-4ed3-45b4-8ab1-b35a8576d8a2,Fully Paid,111826,Short Term,744,521512,2 years,Home Mortgage,Home Improvements,12472.93,4.5,NA,7,78394,0
35d5b5da-d431-452b-b653-65b422e82413,f74c8300-4f96-4bac-8ad7-2d5bede99073,Charged Off,301576,Short Term,727,525160,< 1 year,Rent,Debt Consolidation,11816.29,18,18,17,178600,0
47a5c0cd-0565-4084-82f3-e69eec0c9359,27cf0603-9f07-4ab5-8d9b-45bebce92589,Fully Paid,434632,Long Term,615,1557753,10+ years,Rent,Debt Consolidation,14539.18,14.1,67,16,146737,1
ed9a123b-ebea-4696-ab6e-6a5439bc0d24,ff6617e2-b455-4541-b105-8e30fa0f87cf,Fully Paid,110946,Short Term,718,1628889,10+ years,Own Home,Debt Consolidation,22532.86,22.5,NA,8,375326,1
a3a4be46-c61f-4e9a-a064-e00fb8c93164,2efb40b1-c1ca-4ff9-b2e2-176960af0cd5,Fully Paid,262966,Short Term,746,757036,7 years,Home Mortgage,Debt Consolidation,7128.8,16.8,NA,7,189601,0
5600c1d0-a418-46a6-b4d6-1de48cb4bac3,fc5d0f5f-ffed-42eb-a5a1-6dcb145b1ea5,Fully Paid,57552,Short Term,739,439622,6 years,Home Mortgage,Debt Consolidation,11796.53,18.5,NA,9,237063,0
9656fa93-fc91-4cdb-9de9-1a53d86a52b3,1c12fa16-9788-4efd-81ff-58aa00de59da,Charged Off,44660,Short Term,715,867749,< 1 year,Rent,other,7672.39,11,NA,5,16986,0
191a92bd-67d1-4998-b680-08489937390d,0e0fa488-b6cb-444e-b3cf-c2021a74cad8,Fully Paid,341352,Long Term,712,751108,< 1 year,Home Mortgage,Debt Consolidation,10327.83,13.3,NA,11,81377,0
f4f4ad2d-e2bb-45d1-9a62-eb9235a59d28,24e09d5f-5b36-4f80-ac2b-eb57b49765f1,Fully Paid,109670,Short Term,740,852359,4 years,Own Home,Home Improvements,22303.15,35.5,NA,16,110181,1
d83c33ba-7a69-4c12-a4f0-3f3a0c3a4190,f14d8042-6d7c-4f87-bfb1-e1e6758db9c3,Fully Paid,529848,Long Term,694,1151172,2 years,Rent,Debt Consolidation,27819.99,18.3,NA,9,376029,0
bef9dc78-e223-49fe-85da-890980afa0e2,15458da9-e186-4945-b56f-4a8702020344,Fully Paid,348766,Long Term,712,1351546,10+ years,Home Mortgage,Debt Consolidation,38406.41,15.4,50,16,583661,0
7dda4cf4-ecc8-4ff3-9fb9-7f4777c5a6d2,fe285526-b332-4bec-8576-e554224a4962,Charged Off,650826,Long Term,648,1592561,10+ years,Rent,Buy a Car,26409.81,22.2,5,8,221939,0
a83e1b3c-eca3-4154-a8b7-915bc698cb77,7b3f10eb-6b39-4122-81a4-b4f375d46da9,Fully Paid,420244,Long Term,703,728707,10+ years,Home Mortgage,Debt Consolidation,15424.2,37.1,3,13,341335,0
9cd7a617-c2ed-4e6b-a515-627a4bf003aa,348d4912-a6b0-4328-aa6e-73caee88c600,Fully Paid,466972,Short Term,722,1442328,10+ years,Home Mortgage,Debt Consolidation,21009.82,38,43,12,606290,0
6cbaad80-dd77-410c-83b4-16c573c51dd9,c1c626d1-2999-44b7-a488-fb242f8d28bd,Fully Paid,131846,Short Term,730,1518176,6 years,Own Home,Debt Consolidation,14675.6,15.6,7,16,118617,0
2b000527-43e2-4c0e-9f8c-9adb90248e67,a6793f8e-40f4-4717-b48f-e707acc56be0,Fully Paid,304722,Short Term,731,558942,4 years,Rent,Debt Consolidation,8477.23,16.4,52,5,453473,0
6e9eb28c-d0e9-4110-bcf2-49cc82feaeb2,5ba3fc10-5312-4a91-8c35-6c4742c04b4a,Fully Paid,176660,Long Term,705,1844444,< 1 year,Home Mortgage,Business Loan,23347.58,28.9,14,16,1009394,0
9baefe4e-d64e-4db9-a303-5ad61a7b7381,c18b046c-c153-4f10-8f20-b6c56355dcd3,Charged Off,220528,Short Term,664,914185,3 years,Rent,Other,13103.35,32.5,6,8,78261,0
0b32cf88-c092-4ae3-845f-63b94cb3eb89,5baceee3-78d0-4ef7-af55-28b6dd72089d,Fully Paid,448624,Long Term,709,1356068,7 years,Rent,Debt Consolidation,15594.82,23.4,NA,6,219488,0
5e37583d-24c6-4c45-b236-8bfa65caa3e8,f4720df9-8034-46d2-95cc-0b116c744d92,Fully Paid,460372,Long Term,701,1322153,10+ years,Home Mortgage,Debt Consolidation,10103.44,13.5,72,8,208354,0
d7130112-5bf7-4471-8416-6a28de892dc7,a1f66da4-ba46-450c-9490-b42e54177fac,Fully Paid,233332,Short Term,724,921272,10+ years,Home Mortgage,Debt Consolidation,12437.21,17,34,10,123120,0
566ac1e5-7b09-42ff-a39c-c6cb7e0fdd60,46b21afc-7bde-4d1c-93f9-7de14ec52b12,Fully Paid,99999999,Short Term,736,2649094,10+ years,Home Mortgage,Debt Consolidation,51657.39,28,34,22,699067,0
cb5a08fa-2ecf-49bf-bf7b-7033ef9aab72,74181236-8090-46e6-8ff5-345636aaf806,Fully Paid,99999999,Short Term,738,1223030,4 years,Home Mortgage,Debt Consolidation,16714.49,27,59,12,419482,0
215a0be5-f799-41df-bda7-e847c3fd95a1,03e5d6ac-db4c-43de-b896-d20c77d8c56d,Fully Paid,99999999,Short Term,749,1025981,7 years,Home Mortgage,Debt Consolidation,19151.62,13.1,NA,8,144267,0
a1583021-ba7e-4b83-9c25-bc63bfb7d3f2,c06a4fdd-4893-49a3-bf19-b9af1d23e97f,Fully Paid,174284,Short Term,751,1625678,10+ years,Home Mortgage,Buy a Car,9916.67,34.2,NA,17,145559,0
949ed6bf-2075-4013-99d8-d4740c6d97a9,fc0054df-047a-4a37-a3d3-16147bceac69,Fully Paid,553080,Long Term,657,2178122,10+ years,Home Mortgage,Debt Consolidation,24631.03,16.4,62,9,605302,0
fe2685cc-2442-4bcc-9927-75c99a58638d,99d451ca-47a0-46f6-bf98-19511d43891d,Fully Paid,234102,Short Term,728,1141710,10+ years,Rent,Debt Consolidation,5423.17,17,NA,6,124146,0
3dcac6f6-4e44-40f2-baf5-47b01b4bbe00,4d450bf0-9372-4462-8e7b-21922366b1d5,Fully Paid,163548,Short Term,739,405859,10+ years,Rent,Debt Consolidation,4160.05,12.4,66,11,63460,1
a1fa2b55-1884-41d0-8c7d-1b6fcbb6ece9,05f78068-1064-46ed-9463-01a574e96196,Fully Paid,219648,Long Term,681,777822,3 years,Rent,Debt Consolidation,8232.13,14,NA,5,43833,0
3e892fba-e1af-4fd9-b41f-32b5f962eba9,167f6b3b-11c3-424f-b2e7-8765fb05e6a2,Fully Paid,262284,Short Term,738,1653589,6 years,Rent,Other,19705.09,9.3,NA,10,389804,0
8998c928-a066-4b8d-8c5c-5265cce415f8,9afc8fec-2360-42e4-93b9-c3746f342218,Fully Paid,66770,Short Term,733,358701,n/a,Rent,Debt Consolidation,4573.49,19.4,NA,8,121410,0
da8d7156-c15b-4b13-933b-29ab02e6fbba,687a242e-2127-45af-a616-8b869244a464,Fully Paid,328944,Short Term,663,1231048,< 1 year,Rent,Debt Consolidation,25954.57,22.5,27,17,205523,0
15e1fc53-dfd9-477a-b4df-3927a32b12a6,09fc9d20-236f-40e6-b388-c714337c319e,Fully Paid,288508,Short Term,661,808583,7 years,Home Mortgage,Debt Consolidation,3591.38,11.4,1,4,102714,0
813ba684-60e8-4029-9d3b-e615bc94df27,26853fe1-2a98-4852-8ec6-8946ab8c223e,Charged Off,173492,Short Term,728,561906,3 years,Rent,Debt Consolidation,7258,23.6,NA,5,229178,0
7b2c0742-bdb5-4a7d-ae31-ff4cb321cfb5,0e2a24d3-2cb5-4a11-8a49-81fc770a2d63,Charged Off,131384,Short Term,739,945630,1 year,Rent,Debt Consolidation,23483.24,18.3,NA,9,157662,0
bdd0c682-8882-45b3-9c51-f13033ce57e5,57d5e3fa-bd51-4ef4-8251-83cc8eb4f7cc,Fully Paid,649374,Short Term,675,1682469,3 years,Rent,Debt Consolidation,33088.5,18,40,20,261098,0
56c57a39-da9b-4835-956c-678a5338c322,c33ac172-49f7-4766-8e8c-858621ab4f33,Fully Paid,772024,Short Term,723,2908748,1 year,Home Mortgage,Debt Consolidation,34662.65,12,NA,17,572812,1
0684e532-97ae-42b2-896d-f445f086caca,db3c9de4-ae89-4796-8fa6-42aab7e2654f,Charged Off,26708,Short Term,7150,192166,2 years,Rent,Debt Consolidation,1326.01,12.7,6,4,15409,0
09997824-a068-4fb6-85dd-3ee8d6c0b532,98fbe987-4102-4f0e-91c3-19f7e80e1f08,Fully Paid,322740,Short Term,717,1765290,10+ years,Home Mortgage,Debt Consolidation,43985,20.7,NA,16,446329,1
ab35eef5-e662-4599-85d6-522515b1ab60,1ef230bc-76eb-4c7c-92f0-35d92fd0492c,Fully Paid,223608,Short Term,739,869022,3 years,Home Mortgage,Debt Consolidation,12745.58,12.4,NA,9,195700,0
14de96b6-e3ca-4070-9583-86823f922cea,f738301c-62e3-45b7-a7e6-73f78887096d,Fully Paid,182358,Short Term,724,648508,3 years,Home Mortgage,other,7133.55,35.4,NA,14,74860,0
3e0bfb9b-166d-452c-82ea-e153b2f0ef7c,8e2c22a7-51dc-4cfa-9739-d2222d7a7854,Charged Off,557040,Short Term,6400,1828104,4 years,Rent,Other,18281.04,19.2,NA,4,123557,0
43c9894b-0999-49a7-aaee-a7a8e9a511b6,7e83d1cc-ea59-4db8-9b3a-01ed5a1ec4dc,Fully Paid,94358,Short Term,681,379050,n/a,Rent,Debt Consolidation,2577.54,7,51,7,47861,0
9f6b6bf8-9989-45df-8937-dc47584e4947,ac1a7711-2b3b-4f33-b288-0f8fccbb0a19,Fully Paid,549450,Short Term,728,2372625,1 year,Rent,Debt Consolidation,26098.97,21.7,46,10,574218,0
8ab73b1d-f497-4246-9233-fc376faec5d6,6d28365f-17e9-4206-bb3f-0613285ad791,Fully Paid,99999999,Short Term,730,965770,10+ years,Home Mortgage,Debt Consolidation,23822.2,20.9,NA,15,462555,0
c78a31d9-f438-4873-b215-2a7e49b77b74,8ff8af7c-4658-467d-96b4-06f68a9fc489,Fully Paid,263846,Short Term,724,759544,2 years,Rent,Debt Consolidation,13355.29,12.5,25,10,123253,0
ef76759b-b0d7-4a96-9a54-8908a159cf4d,6d0d9fe9-e992-4521-819b-6342246f0104,Fully Paid,189310,Short Term,735,488262,10+ years,Rent,Debt Consolidation,12816.83,22.5,71,13,247608,0
8f4806d3-c991-4fa0-8e69-3ea78614f6a3,197faede-c725-430a-bcdb-68c97625af7c,Fully Paid,545006,Long Term,716,1331444,3 years,Home Mortgage,Debt Consolidation,32842.64,22.4,NA,7,640642,0
290aee49-4427-42ef-817c-7129ea77f269,80396301-b0ac-417c-8e58-faf83f80a07e,Fully Paid,371822,Long Term,731,2198110,6 years,Home Mortgage,Debt Consolidation,34803.25,18.5,50,10,154242,0
7b424659-1283-4126-9280-7fe6072cd49f,4bba7bfc-965b-4648-915e-54ca7e32e759,Fully Paid,337040,Short Term,724,1086667,10+ years,Rent,Debt Consolidation,9598.99,13.6,NA,5,344014,0
f6e5b387-d280-4868-b230-bbf02813649a,145c77a3-a407-4161-85f8-67ae951a35f1,Fully Paid,240328,Short Term,696,1124496,< 1 year,Home Mortgage,Debt Consolidation,29611.69,17.2,2,13,294728,0
4d16abce-8e40-4b51-8173-2ada1234c723,1bb59090-ee78-45ba-8568-f66da087d5d8,Charged Off,68662,Short Term,7200,807595,1 year,Rent,Debt Consolidation,26179.91,9.5,NA,15,204079,0
a5d1a57a-2026-4b98-b91a-1b920bc9d1fb,93ca1f42-39fb-4fff-b665-cc68d2d4e422,Charged Off,414194,Long Term,713,797012,7 years,Rent,Debt Consolidation,20987.78,9.6,NA,13,246430,0
c1ffca36-e48e-404b-adc3-90bbe4727f9b,b64f1334-0b0e-46d9-b4b0-7de2eb2f81fb,Fully Paid,352462,Long Term,721,2187850,4 years,Home Mortgage,Debt Consolidation,40839.74,21.8,68,14,208240,0
8662f849-9f7f-4d92-b43b-f67418bb1603,32d66015-938a-4bb7-8f96-2d7ce8b2e476,Fully Paid,675048,Short Term,732,2444806,10+ years,Rent,Debt Consolidation,27504.02,16,33,8,268964,0
02502737-ca73-4e68-a4a5-40984d8e3d21,1fb2387f-9ed7-4978-9cdc-79b46bbb7eda,Fully Paid,620620,Short Term,712,1835058,8 years,Rent,Debt Consolidation,27372.92,16.8,NA,10,592800,0
f794ae28-0f84-4782-9cd2-916bdf678534,c5aebfd0-7545-4d98-8875-bc835da4f9d4,Fully Paid,313874,Short Term,742,2129919,7 years,Rent,Debt Consolidation,24316.58,12.6,NA,8,336642,0
3ac08c05-5128-4137-964f-3a10d1e4b999,90b6a3db-4808-4131-a0d1-5dbbb66af4d4,Fully Paid,474144,Long Term,657,1139601,7 years,Home Mortgage,Debt Consolidation,23457.02,18.7,23,19,270921,0
fb60896f-b2b6-4dd4-abbb-832bfa428c80,bb51fa53-de03-452c-9642-e794fec1a9ae,Fully Paid,120912,Short Term,735,801154,4 years,Rent,Debt Consolidation,4406.29,14.4,13,11,97622,0
d0c3bb6f-5934-465c-828b-92eadc739455,d351c139-4aa5-4ff6-a0da-7fbf467fd80c,Fully Paid,448404,Long Term,717,968145,8 years,Home Mortgage,Debt Consolidation,17265.3,24.7,7,12,583661,0
934a26be-0262-487b-bba0-c3859a6c627a,92c8d2cf-9e0c-4c29-898e-2a191f1045d1,Fully Paid,99999999,Short Term,704,1236444,< 1 year,Home Mortgage,Medical Bills,31323.21,14.6,NA,17,272460,0
22df2053-db48-4a63-ae39-019ee0bbf040,cf835aa5-6820-4152-80d5-4d0aa3507bc5,Fully Paid,78034,Short Term,732,936130,1 year,Home Mortgage,Home Improvements,1739.64,13,NA,2,39615,0
f399a36e-edac-4751-875f-566097f6e92e,b66d5ba5-f729-4282-93cf-83ec060a4088,Charged Off,115434,Short Term,7370,722019,n/a,Home Mortgage,Buy a Car,17749.61,21.4,39,7,798,0
5b062d06-2fd4-45e2-b0dd-f99f6405b7a2,70b37d05-48fc-4079-8567-f09dfe69d22d,Fully Paid,264946,Short Term,746,858078,< 1 year,Own Home,Debt Consolidation,11155.09,13.7,NA,11,57437,0
53dbf18a-5611-49f6-8d5a-663b64c7e0a9,90e43776-79d2-45c4-ad89-13b148c95e4d,Fully Paid,254034,Short Term,674,1304198,3 years,Rent,Debt Consolidation,35539.31,12.7,49,12,43852,0
049f23bc-d8c6-4e07-b7a9-ae749bccd942,18ca1522-d603-4b4e-811b-ecdfb2d249b3,Fully Paid,146322,Short Term,704,595384,8 years,Rent,Debt Consolidation,6499.52,10,NA,14,149549,0
6fc0c397-64b9-404a-9edc-17ddb36d6044,39e68e74-15af-406c-a32f-6a4546a90154,Fully Paid,687170,Short Term,734,2132788,10+ years,Home Mortgage,Debt Consolidation,58829.13,18.5,69,20,826804,0
1c44abab-2c24-49ea-97b8-c2037cc9eb5d,c964919c-8f7f-4872-a8e0-b9110349b22a,Charged Off,220858,Long Term,7040,1907410,2 years,Rent,Business Loan,20504.61,12.3,20,9,92872,0
b21a62a2-6f17-4980-ac74-8f45d043983b,cb6a4ea4-83ec-4185-a9dd-0fc472450fb2,Fully Paid,429880,Short Term,748,1949115,10+ years,Home Mortgage,Debt Consolidation,22252.42,22.2,NA,22,302575,0
296094fb-3403-4dff-af07-04912c23faf6,69a39e2e-a3cc-45fc-b256-a72aac52e928,Fully Paid,343200,Long Term,726,1389375,10+ years,Home Mortgage,other,16440.89,23.2,NA,7,355661,0
fe6a2a54-5cb5-4755-8273-9ee290a03223,c36b7534-1046-46a9-941b-c6fbd137676a,Fully Paid,194920,Short Term,740,1253145,2 years,Rent,Debt Consolidation,19423.7,12,20,13,215517,0
a9a8d465-a139-4d3a-96c8-b934d27d0eb7,c5fe1722-fe80-4e3b-bd50-26f49068b3ef,Fully Paid,159962,Short Term,747,690764,1 year,Rent,Buy a Car,8001.47,17.2,NA,7,232940,0
f1f5c935-4f92-49df-8734-d46ff6296a75,8c3e2b19-860e-4367-8aae-12d03200e05e,Fully Paid,358688,Long Term,721,1770173,4 years,Rent,Debt Consolidation,36288.29,13.9,NA,14,160816,0
1c771d2b-8f79-49aa-8705-10aad5123f2d,cb87b478-27fd-42bc-9324-57e044dbbe17,Fully Paid,661716,Long Term,717,1619199,10+ years,Home Mortgage,Debt Consolidation,35757.24,19.7,5,15,568784,0
f444187b-2c02-4b66-b9fb-c79132d4177f,146f1b5b-8372-4ead-a912-8a5a166d7593,Fully Paid,698236,Short Term,747,3203514,10+ years,Home Mortgage,Debt Consolidation,24159.83,21.6,NA,17,446424,0
7b8be317-a50e-40ce-9563-3278161c69d4,33ea67f5-abd0-4a59-9e22-0525e226c7cb,Fully Paid,222662,Short Term,716,1538392,5 years,Home Mortgage,Debt Consolidation,19358.15,16.4,NA,10,284582,0
81c0e4f1-9c04-4285-87e2-2f4ffdb29162,277ce792-7895-4df7-ae9b-6349b7e48261,Fully Paid,440044,Short Term,745,1900190,6 years,Own Home,Debt Consolidation,24860.74,20.6,33,10,66120,0
b0658535-12ce-4ada-a801-17b2e1d1b31d,a4a5ad5b-bc2a-4c16-aff0-f14baf1ec1d6,Charged Off,556292,Short Term,7290,1683400,10+ years,Rent,Debt Consolidation,24830.34,19.9,51,8,483968,0
0b95b96b-0b61-44a2-8dbd-95676319583f,1c7ced74-b1c5-4728-b25c-f69ddfa5a060,Fully Paid,225192,Short Term,710,1166904,8 years,Home Mortgage,Debt Consolidation,10307.69,20.1,45,14,431319,0
719e3498-ed44-4caf-8f7d-6b2465fe8d24,66ed9248-b192-4286-8b87-13fe055cdf92,Fully Paid,358688,Short Term,729,1161660,4 years,Home Mortgage,Debt Consolidation,7783.16,23.2,12,11,278882,0
5a0f3120-5e2b-4992-962f-bfd6d33e3b91,5757e8a3-0615-4fb7-9033-7cae3458aa6f,Fully Paid,450208,Long Term,738,4374180,10+ years,Own Home,other,44033.45,22.6,NA,14,2693554,0
364658a0-0bc0-4393-bc52-0f0e3fb3afa2,b5122a31-c91e-461d-b678-8215eeacc69c,Fully Paid,133848,Short Term,750,2620176,10+ years,Home Mortgage,Debt Consolidation,6681.54,25,NA,14,870504,0
19dadfa4-471d-4d3e-9a19-e15dfe02da06,0820ef0b-c1d9-40a1-ad87-225e7cfc72f5,Fully Paid,528836,Short Term,718,1140912,5 years,Rent,Debt Consolidation,19899.65,13.9,NA,11,272403,0
edb7bbba-aae3-44b5-af7f-fd4b0b0a0a20,f36523d1-3060-47e1-be7c-33ff7abca005,Fully Paid,219846,Short Term,711,572451,1 year,Rent,Debt Consolidation,13118.74,12.8,10,10,113525,0
89ca5d47-38f4-4fbe-8fa1-a712c9b53e5b,04facb53-8f64-4aea-980c-3a3febb0dbe3,Fully Paid,200882,Long Term,672,1044639,5 years,Home Mortgage,Debt Consolidation,19499.7,12.1,NA,14,231876,0
7c07069b-ed2d-46b2-8135-6dd184ab7030,01f8453b-bc09-413c-aef9-fbded7f9d375,Charged Off,165616,Long Term,740,1087009,5 years,Home Mortgage,Home Improvements,4212.3,15.2,NA,4,24054,0
e423a371-84a4-4e1b-a107-824ba9cdde0e,4c9d4eae-19ea-43cd-bc45-6c35c0cbc8ee,Fully Paid,219208,Short Term,745,1448275,1 year,Home Mortgage,Debt Consolidation,17499.95,13.8,NA,10,391457,0
2521accb-8c92-4891-b382-4af663ae647e,c02351cb-9530-4340-b05f-8621040428f9,Fully Paid,99616,Short Term,741,1926467,4 years,Home Mortgage,Debt Consolidation,10964.71,22,0,6,22515,0
c4b3a79e-506c-4b07-868c-e577426058f5,6a6d91c6-e8ff-4ad2-9207-78f886ccba91,Charged Off,261734,Short Term,7420,941830,10+ years,Rent,Debt Consolidation,13421.03,17.2,NA,9,295830,0
eb492c62-bf38-416c-9f94-e34231cca485,0b945b76-a670-4e55-8528-dee971bac49e,Fully Paid,202488,Short Term,687,668002,10+ years,Rent,Debt Consolidation,10799.22,16.3,6,11,88521,0
7f65478c-b787-4541-8bc1-0754bc7ea79f,5e818401-25c4-42c4-b8c9-4a769945ba71,Fully Paid,760144,Short Term,735,2607199,10+ years,Home Mortgage,Debt Consolidation,48798.08,25.2,NA,9,1666984,0
9f3b6b71-2c3c-42e3-a34f-ed0841240205,cb8000e4-3993-4bad-ae0f-533302d4361d,Fully Paid,655138,Short Term,700,1874844,8 years,Home Mortgage,Debt Consolidation,36247.06,15.4,30,19,269819,0
a7de01cb-ca17-4b88-b2d8-2e570cb68f80,5a2a5685-477e-4470-aa22-aa85467d17ff,Charged Off,142912,Short Term,7110,1060675,10+ years,Rent,Debt Consolidation,6885.6,14.7,NA,7,138016,0
041cd2dc-b0a3-4fc0-9be1-e4057540a370,bf77fdc1-24fb-427a-9a0d-fe8552ec57fa,Charged Off,224224,Short Term,718,1084425,10+ years,Home Mortgage,Debt Consolidation,23947.79,16.4,NA,17,327826,1
70913dbf-aca8-454f-a7a4-b66459e52657,e11932bb-38c9-4a31-b470-cf101a5bd5a5,Fully Paid,66836,Short Term,715,692550,3 years,Rent,Business Loan,11831.11,28.3,NA,10,423605,0
b79034f6-b91a-4294-94ff-861c057ae9b5,bb5aae8a-6389-4583-8aeb-4524cd3c1358,Fully Paid,218988,Short Term,736,1365131,2 years,Rent,Debt Consolidation,14902.65,10.4,NA,11,92758,0
6296497f-945c-43a1-8194-c96d11107a05,d2b6ea87-e5c3-476e-81e8-65c286318457,Fully Paid,172744,Short Term,725,1398647,10+ years,Rent,Debt Consolidation,6119.14,16.3,5,4,149625,0
c8ffed19-dfe5-4397-b4d8-eb1f6c8bc806,03e63399-7b68-4979-a4ba-78faf7731cf7,Fully Paid,346478,Long Term,744,2094598,9 years,Home Mortgage,Home Improvements,13806.92,20.5,59,16,220704,4
